,api_uri,district,domain,dw_nominate,facebook_account,facebook_id,first_name,google_entity_id,id,ideal_point,last_name,middle_name,missed_votes,missed_votes_pct,next_election,party,rss_url,seniority,state,total_present,total_votes,twitter_account,url,votes_with_party_pct
0,https://api.propublica.org/congress/v1/members/A000055.json,4,aderholt.house.gov,,RobertAderholt,19787529402,Robert,/m/024p03,A000055,,Aderholt,B.,0,0.00,2018,R,https://aderholt.house.gov/rss.xml,22,AL,0,99,Robert_Aderholt,https://aderholt.house.gov,96.97
1,https://api.propublica.org/congress/v1/members/A000367.json,3,amash.house.gov,,repjustinamash,173604349345646,Justin,/m/0c00p_n,A000367,,Amash,,0,0.00,2018,R,http://amash.house.gov/rss.xml,8,MI,0,99,,http://amash.house.gov,86.87
2,https://api.propublica.org/congress/v1/members/A000369.json,2,amodei.house.gov,,MarkAmodeiNV2,307227745970624,Mark,/m/03bzdkn,A000369,,Amodei,,2,2.02,2018,R,https://amodei.house.gov/rss/news-releases.xml,8,NV,0,99,MarkAmodeiNV2,https://amodei.house.gov,97.94
3,https://api.propublica.org/congress/v1/members/A000370.json,12,,,CongresswomanAdams,,Alma,/m/02b45d,A000370,,Adams,,1,1.01,2018,D,http://adams.house.gov/rss.xml,6,NC,0,99,RepAdams,http://adams.house.gov,96.94
4,https://api.propublica.org/congress/v1/members/A000371.json,31,,,reppeteaguilar,,Pete,/m/0jwv0xf,A000371,,Aguilar,,0,0.00,2018,D,https://aguilar.house.gov/rss.xml,4,CA,0,99,reppeteaguilar,https://aguilar.house.gov,95.96
5,https://api.propublica.org/congress/v1/members/A000372.json,12,allen.house.gov,,CongressmanRickAllen,,Rick,/m/047bdf,A000372,,Allen,,0,0.00,2018,R,,4,GA,0,99,reprickallen,http://allen.house.gov,97.98
6,https://api.propublica.org/congress/v1/members/A000374.json,5,,,CongressmanRalphAbraham,,Ralph,/m/012dwd7_,A000374,,Abraham,,0,0.00,2018,R,https://abraham.house.gov/rss.xml,4,LA,0,99,RepAbraham,https://abraham.house.gov,97.98
7,https://api.propublica.org/congress/v1/members/A000375.json,19,arrington.house.gov,,JodeyArrington,,Jodey,/m/0g9_f_1,A000375,,Arrington,,0,0.00,2018,R,https://arrington.house.gov/rss.xml,2,TX,0,99,RepArrington,https://arrington.house.gov,97.98
8,https://api.propublica.org/congress/v1/members/B000213.json,6,joebarton.house.gov,,RepJoeBarton,15617630596,Joe,/m/03rspq,B000213,,Barton,L.,4,4.04,2018,R,,34,TX,0,99,RepJoeBarton,https://joebarton.house.gov,97.89
9,https://api.propublica.org/congress/v1/members/B000287.json,34,becerra.house.gov,,XavierBecerra,90311772229,Xavier,/m/024trk,B000287,,Becerra,,42,68.85,2018,D,https://becerra.house.gov/rss/press-releases.xml,26,CA,0,61,RepBecerra,http://becerra.house.gov,89.47
10,https://api.propublica.org/congress/v1/members/B000490.json,2,bishop.house.gov,,sanfordbishop,366739521606,Sanford,/m/02554k,B000490,,Bishop Jr.,D.,8,8.08,2018,D,http://bishop.house.gov/rss.xml,26,GA,0,99,SanfordBishop,http://bishop.house.gov,91.21
11,https://api.propublica.org/congress/v1/members/B000574.json,3,blumenauer.house.gov,,,,Earl,/m/033tw8,B000574,,Blumenauer,,7,7.07,2018,D,,24,OR,0,99,BlumenauerMedia,https://blumenauer.house.gov,93.48
12,https://api.propublica.org/congress/v1/members/B000755.json,8,kevinbrady.house.gov,,kevinbrady,9307301412,Kevin,/m/03tq00,B000755,,Brady,,2,2.02,2018,R,,22,TX,0,99,RepKevinBrady,http://kevinbrady.house.gov,97.94
13,https://api.propublica.org/congress/v1/members/B001227.json,1,www.brady.house.gov,,RepRobertBrady,118845109487,Robert,/m/03tq5z,B001227,,Brady,A.,1,1.01,2018,D,http://brady.house.gov/rss.xml,22,PA,0,99,RepBrady,http://brady.house.gov,95.92
14,https://api.propublica.org/congress/v1/members/B001243.json,7,blackburn.house.gov,,marshablackburn,6470828395,Marsha,/m/01fnkt,B001243,,Blackburn,,3,3.03,2018,R,http://blackburn.house.gov/news/rss.aspx,16,TN,0,99,MarshaBlackburn,http://blackburn.house.gov,97.92
15,https://api.propublica.org/congress/v1/members/B001245.json,79,bordallo.house.gov,,madeleine.bordallo,161729837225622,Madeleine,/m/01s_xp,B001245,,Bordallo,Z.,,,2018,D,,16,GU,,0,,https://bordallo.house.gov,
16,https://api.propublica.org/congress/v1/members/B001248.json,26,burgess.house.gov,,michaelcburgess,6916472567,Michael,/m/03tq8_,B001248,,Burgess,C.,0,0.00,2018,R,http://burgess.house.gov/news/rss.aspx,16,TX,0,99,MichaelCBurgess,http://burgess.house.gov,96.97
17,https://api.propublica.org/congress/v1/members/B001250.json,1,robbishop.house.gov,,RepRobBishop,,Rob,/m/02tn41,B001250,,Bishop,,0,0.00,2018,R,http://robbishop.house.gov/news/rss.aspx,16,UT,0,99,RepRobBishop,http://robbishop.house.gov,97.98
18,https://api.propublica.org/congress/v1/members/B001251.json,1,butterfield.house.gov,,congressmangkbutterfield,274687979233940,G.,/m/03g_pq,B001251,,Butterfield,K.,9,9.09,2018,D,,16,NC,0,99,GKButterfield,http://butterfield.house.gov,95.56
19,https://api.propublica.org/congress/v1/members/B001257.json,12,bilirakis.house.gov,,GusBilirakis,135445766485586,Gus,/m/0dy3z1,B001257,,Bilirakis,,0,0.00,2018,R,,14,FL,0,99,RepGusBilirakis,https://bilirakis.house.gov,97.98
20,https://api.propublica.org/congress/v1/members/B001260.json,16,buchanan.house.gov,,CongressmanBuchanan,67106719910,Vern,/m/0gtjsp,B001260,,Buchanan,,6,6.06,2018,R,https://buchanan.house.gov/rss.xml,12,FL,0,99,VernBuchanan,https://buchanan.house.gov,97.85
21,https://api.propublica.org/congress/v1/members/B001269.json,11,barletta.house.gov,,CongressmanLouBarletta,192357174108435,Lou,/m/03wcvjl,B001269,,Barletta,,0,0.00,2018,R,http://barletta.house.gov/rss.xml,8,PA,0,99,RepLouBarletta,http://barletta.house.gov,97.98
22,https://api.propublica.org/congress/v1/members/B001270.json,37,bass.house.gov,,RepKarenBass,190867440939405,Karen,/m/027g9m6,B001270,,Bass,,5,5.05,2018,D,https://bass.house.gov/rss.xml,8,CA,0,99,RepKarenBass,https://bass.house.gov,94.68
23,https://api.propublica.org/congress/v1/members/B001273.json,6,black.house.gov,,DianeBlackTN06,186436274719648,Diane,/m/0cyvxl,B001273,,Black,,1,1.01,2018,R,http://black.house.gov/rss.xml,8,TN,0,99,RepDianeBlack,http://black.house.gov,97.96
24,https://api.propublica.org/congress/v1/members/B001274.json,5,brooks.house.gov,,155220881193244,155220881193244,Mo,/m/0c3xdjf,B001274,,Brooks,,1,1.01,2018,R,,8,AL,0,99,RepMoBrooks,https://brooks.house.gov,96.94
25,https://api.propublica.org/congress/v1/members/B001275.json,8,bucshon.house.gov,,RepLarryBucshon,135670516492974,Larry,/m/0dd9k_y,B001275,,Bucshon,,1,1.01,2018,R,https://bucshon.house.gov/rss.xml,8,IN,0,99,RepLarryBucshon,https://bucshon.house.gov,96.94
26,https://api.propublica.org/congress/v1/members/B001278.json,1,bonamici.house.gov,,congresswomanbonamici,252633384817156,Suzanne,/m/02q453x,B001278,,Bonamici,,0,0.00,2018,D,http://bonamici.house.gov/rss.xml,8,OR,0,99,RepBonamici,http://bonamici.house.gov,95.96
27,https://api.propublica.org/congress/v1/members/B001281.json,3,beatty.house.gov,,RepJoyceBeatty,,Joyce,/m/03lcwb,B001281,,Beatty,,8,8.08,2018,D,http://beatty.house.gov/rss.xml,6,OH,0,99,RepBeatty,http://beatty.house.gov,96.70
28,https://api.propublica.org/congress/v1/members/B001282.json,6,,,RepAndyBarr,457461137635018,Andy,/m/03wcvjl,B001282,,Barr,,0,0.00,2018,R,https://barr.house.gov/rss.xml,6,KY,0,99,RepAndyBarr,https://barr.house.gov,97.98
29,https://api.propublica.org/congress/v1/members/B001283.json,1,bridenstine.house.gov,,CongressmanJimBridenstine,460003650715961,Jim,/m/0jwyd6r,B001283,,Bridenstine,,0,0.00,2018,R,,6,OK,0,99,RepJBridenstine,http://bridenstine.house.gov,97.98
30,https://api.propublica.org/congress/v1/members/B001284.json,5,susanwbrooks.house.gov,,congresswomansusanwbrooks,517697358277175,Susan,/m/0jt8ng2,B001284,,Brooks,,0,0.00,2018,R,http://susanwbrooks.house.gov/rss.xml,6,IN,0,99,SusanWBrooks,http://susanwbrooks.house.gov,97.98
31,https://api.propublica.org/congress/v1/members/B001285.json,26,juliabrownley.house.gov,,RepJuliaBrownley,330504617051234,Julia,/m/027z42z,B001285,,Brownley,,0,0.00,2018,D,http://juliabrownley.house.gov/rss.xml,6,CA,0,99,JuliaBrownley26,http://juliabrownley.house.gov,94.95
32,https://api.propublica.org/congress/v1/members/B001286.json,17,bustos.house.gov,,RepCheri,581909665168588,Cheri,/m/0jwwtrm,B001286,,Bustos,,3,3.03,2018,D,https://bustos.house.gov/category/press-release/feed/,6,IL,0,99,RepCheri,https://bustos.house.gov,93.75
33,https://api.propublica.org/congress/v1/members/B001287.json,7,bera.house.gov,,RepAmiBera,528662157146886,Ami,/m/0dgqnts,B001287,,Bera,,0,0.00,2018,D,https://bera.house.gov/rss.xml,6,CA,0,99,RepBera,http://bera.house.gov,92.93
34,https://api.propublica.org/congress/v1/members/B001289.json,1,byrne.house.gov,,RepByrne,1374832002773142,Bradley,/m/09g6kty,B001289,,Byrne,,2,2.02,2018,R,https://byrne.house.gov/rss.xml,6,AL,0,99,RepByrne,https://byrne.house.gov,97.94
35,https://api.propublica.org/congress/v1/members/B001290.json,7,brat.house.gov,,RepDaveBrat,,David,/m/010qykqw,B001290,,Brat,A.,2,2.02,2018,R,,6,VA,0,99,RepDaveBrat,http://brat.house.gov,95.88
36,https://api.propublica.org/congress/v1/members/B001291.json,36,babin.house.gov,,RepBrianBabin,,Brian,/m/010qgj35,B001291,,Babin,,0,0.00,2018,R,,4,TX,0,99,RepBrianBabin,http://babin.house.gov,97.98
37,https://api.propublica.org/congress/v1/members/B001292.json,8,beyer.house.gov,,repdonbeyer,,Donald,/m/053g16,B001292,,Beyer,,2,2.02,2018,D,,4,VA,0,99,repdonbeyer,http://beyer.house.gov,94.85
38,https://api.propublica.org/congress/v1/members/B001293.json,8,,,RepMikeBishop,,Mike,/m/027qc0m,B001293,,Bishop,,1,1.01,2018,R,https://mikebishop.house.gov/rss.xml,4,MI,0,99,RepMikeBishop,https://mikebishop.house.gov,97.96
39,https://api.propublica.org/congress/v1/members/B001294.json,1,,,congressmanrodblum,,Rod,/m/0127p02j,B001294,,Blum,,0,0.00,2018,R,https://blum.house.gov/rss.xml,4,IA,0,99,RepRodBlum,https://blum.house.gov,93.94
40,https://api.propublica.org/congress/v1/members/B001295.json,12,,,RepBost,,Mike,/m/0kry42,B001295,,Bost,,1,1.01,2018,R,https://bost.house.gov/rss.xml,4,IL,0,99,RepBost,https://bost.house.gov,96.94
41,https://api.propublica.org/congress/v1/members/B001296.json,13,,,CongressmanBoyle,,Brendan,/m/04f4fjk,B001296,,Boyle,,4,4.04,2018,D,https://boyle.house.gov/rss.xml,4,PA,0,99,RepBrendanBoyle,https://boyle.house.gov,96.84
42,https://api.propublica.org/congress/v1/members/B001297.json,4,,,repkenbuck,,Ken,/m/05zzjd2,B001297,,Buck,,0,0.00,2018,R,https://buck.house.gov/rss.xml,4,CO,0,99,RepKenBuck,https://buck.house.gov,95.96
43,https://api.propublica.org/congress/v1/members/B001298.json,2,bacon.house.gov,,,,Don,/m/01311t71,B001298,,Bacon,,0,0.00,2018,R,https://bacon.house.gov/rss.xml,2,NE,0,99,,https://bacon.house.gov,96.97
44,https://api.propublica.org/congress/v1/members/B001299.json,3,banks.house.gov,,RepJimBanks,,Jim,/m/0j621nj,B001299,,Banks,,0,0.00,2018,R,,2,IN,0,99,RepJimBanks,https://banks.house.gov,97.98
45,https://api.propublica.org/congress/v1/members/B001300.json,44,barragan.house.gov,,CongresswomanBarragan,,Nanette,,B001300,,Barragán,,0,0.00,2018,D,,2,CA,0,99,RepBarragan,https://barragan.house.gov,95.96
46,https://api.propublica.org/congress/v1/members/B001301.json,1,bergman.house.gov,,RepJackBergman,,Jack,/m/05b2l3v,B001301,,Bergman,,0,0.00,2018,R,,2,MI,0,99,RepJackBergman,https://bergman.house.gov,97.98
47,https://api.propublica.org/congress/v1/members/B001302.json,5,biggs.house.gov,,RepAndyBiggs,,Andy,/m/0_1m23v,B001302,,Biggs,,0,0.00,2018,R,https://biggs.house.gov/rss.xml,2,AZ,0,99,RepAndyBiggsAZ,https://biggs.house.gov,97.98
48,https://api.propublica.org/congress/v1/members/B001303.json,1,bluntrochester.house.gov,,Rep.BluntRochester,,Lisa,/g/11c3yvwbvn,B001303,,Blunt Rochester,,3,3.03,2018,D,,2,DE,0,99,RepBRochester,https://bluntrochester.house.gov,95.83
49,https://api.propublica.org/congress/v1/members/B001304.json,4,anthonybrown.house.gov,,,,Anthony,,B001304,,Brown,,3,3.03,2018,D,https://anthonybrown.house.gov/rss.xml,2,MD,0,99,,https://anthonybrown.house.gov,96.88
50,https://api.propublica.org/congress/v1/members/B001305.json,13,budd.house.gov,,RepTedBudd,,Ted,,B001305,,Budd,,0,0.00,2018,R,https://budd.house.gov/rss.xml,2,NC,0,99,RepTedBudd,https://budd.house.gov,96.97
51,https://api.propublica.org/congress/v1/members/C000059.json,42,calvert.house.gov,,70063393423,70063393423,Ken,/m/024xl1,C000059,,Calvert,,0,0.00,2018,R,http://calvert.house.gov/news/rss.aspx,26,CA,0,99,KenCalvert,http://calvert.house.gov,97.98
52,https://api.propublica.org/congress/v1/members/C000266.json,1,chabot.house.gov,,RepSteveChabot,204705339555378,Steven,/m/0343vk,C000266,,Chabot,J.,0,0.00,2018,R,,8,OH,0,99,RepSteveChabot,http://chabot.house.gov,97.98
53,https://api.propublica.org/congress/v1/members/C000537.json,6,clyburn.house.gov,,jameseclyburn,127744320598870,James,/m/03c469,C000537,,Clyburn,E.,7,7.07,2018,D,http://clyburn.house.gov/rss.xml,26,SC,0,99,Clyburn,http://clyburn.house.gov,94.57
54,https://api.propublica.org/congress/v1/members/C000714.json,13,conyers.house.gov,,CongressmanConyers,206947066849,John,/m/02hy5d,C000714,,Conyers Jr.,,2,2.02,2018,D,https://conyers.house.gov/rss.xml,54,MI,0,99,RepJohnConyers,https://conyers.house.gov,94.85
55,https://api.propublica.org/congress/v1/members/C000754.json,5,www.cooper.house.gov,,JimCooper,,Jim,/m/03tm2p,C000754,,Cooper,,2,2.02,2018,D,http://cooper.house.gov/rss.xml,16,TN,0,99,RepJimCooper,http://cooper.house.gov,90.72
56,https://api.propublica.org/congress/v1/members/C000984.json,7,cummings.house.gov,,elijahcummings,291368465380,Elijah,/m/025k9h,C000984,,Cummings,E.,4,4.04,2018,D,https://cummings.house.gov/rss.xml,24,MD,0,99,RepCummings,https://cummings.house.gov,95.79
57,https://api.propublica.org/congress/v1/members/C001037.json,7,www.house.gov/capuano/,,RepMichaelCapuano,151168844937573,Michael,/m/028vsm,C001037,,Capuano,E.,0,0.00,2018,D,,20,MA,1,99,RepMikeCapuano,http://capuano.house.gov,94.95
58,https://api.propublica.org/congress/v1/members/C001038.json,14,crowley.house.gov,,repjoecrowley,176197712425090,Joseph,/m/03v10s,C001038,,Crowley,,4,4.04,2018,D,http://crowley.house.gov/rss.xml,20,NY,0,99,RepJoeCrowley,http://crowley.house.gov,95.79
59,https://api.propublica.org/congress/v1/members/C001048.json,7,culberson.house.gov,,CongressmanCulberson,1751723339,John,/m/03sfhc,C001048,,Culberson,,1,1.01,2018,R,,18,TX,0,99,CongCulberson,http://culberson.house.gov,97.96
60,https://api.propublica.org/congress/v1/members/C001049.json,1,lacyclay.house.gov,,109135405838588,109135405838588,William,/m/024vjr,C001049,,Clay,Lacy,4,4.04,2018,D,,18,MO,0,99,,https://lacyclay.house.gov,94.74
61,https://api.propublica.org/congress/v1/members/C001051.json,31,carter.house.gov,,judgecarter,1287257083,John,/m/03whyr,C001051,,Carter,,0,0.00,2018,R,https://carter.house.gov/common/rss/?rss=40,16,TX,0,99,JudgeCarter,https://carter.house.gov,97.98
62,https://api.propublica.org/congress/v1/members/C001053.json,4,cole.house.gov,,TomColeOK04,146497782066300,Tom,/m/03tqb0,C001053,,Cole,,1,1.01,2018,R,https://cole.house.gov/rss.xml,16,OK,0,99,TomColeOK04,https://cole.house.gov,97.96
63,https://api.propublica.org/congress/v1/members/C001059.json,16,costa.house.gov,,RepJimCosta,,Jim,/m/04chm2,C001059,,Costa,,6,6.06,2018,D,https://costa.house.gov/rss.xml,14,CA,0,99,RepJimCosta,https://costa.house.gov,84.95
64,https://api.propublica.org/congress/v1/members/C001061.json,5,cleaver.house.gov,,emanuelcleaverii,7954512692,Emanuel,/m/04cbbm,C001061,,Cleaver II,,16,16.16,2018,D,http://cleaver.house.gov/rss.xml,14,MO,0,99,RepCleaver,http://cleaver.house.gov,95.18
65,https://api.propublica.org/congress/v1/members/C001062.json,11,conaway.house.gov,,mike.conaway,203482063021985,K.,/m/04cmt7,C001062,,Conaway,Michael,0,0.00,2018,R,,14,TX,0,99,ConawayTX11,http://conaway.house.gov,96.97
66,https://api.propublica.org/congress/v1/members/C001063.json,28,cuellar.house.gov,,152569121550,152569121550,Henry,/m/04clj6,C001063,,Cuellar,,0,0.00,2018,D,http://cuellar.house.gov/news/rss.aspx,14,TX,0,99,RepCuellar,http://cuellar.house.gov,77.78
67,https://api.propublica.org/congress/v1/members/C001066.json,14,castor.house.gov,,USRepKathyCastor,181810465190906,Kathy,/m/0dq1v6,C001066,,Castor,,1,1.01,2018,D,http://castor.house.gov/news/rss.aspx,12,FL,0,99,USRepKCastor,http://castor.house.gov,96.94
68,https://api.propublica.org/congress/v1/members/C001067.json,9,clarke.house.gov,,repyvettedclarke,135031389892682,Yvette,/m/06h90t,C001067,,Clarke,D.,2,2.02,2018,D,https://clarke.house.gov/rss.xml,12,NY,0,99,RepYvetteClarke,https://clarke.house.gov,96.91
69,https://api.propublica.org/congress/v1/members/C001068.json,9,cohen.house.gov,,CongressmanSteveCohen,111456965545421,Steve,/m/04lf9tk,C001068,,Cohen,,0,0.00,2018,D,https://cohen.house.gov/rss.xml,12,TN,0,99,RepCohen,https://cohen.house.gov,93.94
70,https://api.propublica.org/congress/v1/members/C001069.json,2,courtney.house.gov,,joecourtney,330408799230,Joe,/m/0700nd,C001069,,Courtney,,0,0.00,2018,D,https://courtney.house.gov/rss.xml,12,CT,0,99,RepJoeCourtney,https://courtney.house.gov,96.97
71,https://api.propublica.org/congress/v1/members/C001072.json,7,carson.house.gov,,CongressmanAndreCarson,123884330964019,André,/m/03qcvz1,C001072,,Carson,,1,1.01,2018,D,http://carson.house.gov/rss.xml,12,IN,0,99,RepAndreCarson,http://carson.house.gov,94.90
72,https://api.propublica.org/congress/v1/members/C001076.json,3,chaffetz.house.gov,,CongressmanJasonChaffetz,390419731073316,Jason,/m/047blr4,C001076,,Chaffetz,,2,2.02,2018,R,,10,UT,0,99,JasonInTheHouse,https://chaffetz.house.gov,96.91
73,https://api.propublica.org/congress/v1/members/C001077.json,6,coffman.house.gov,,repmikecoffman,366142384492,Mike,/m/03gy95d,C001077,,Coffman,,2,2.02,2018,R,http://coffman.house.gov/rss.xml,10,CO,0,99,RepMikeCoffman,http://coffman.house.gov,96.91
74,https://api.propublica.org/congress/v1/members/C001078.json,11,connolly.house.gov,,CongressmanGerryConnolly,177164035838,Gerald,/m/04f40kn,C001078,,Connolly,E.,0,0.00,2018,D,https://connolly.house.gov/common/rss/index.cfm?rss=44,10,VA,0,99,GerryConnolly,https://connolly.house.gov,93.94
75,https://api.propublica.org/congress/v1/members/C001080.json,27,chu.house.gov,,RepJudyChu,41228315130,Judy,/m/0krsk2,C001080,,Chu,,2,2.02,2018,D,https://chu.house.gov/rss.xml,12,CA,0,99,RepJudyChu,https://chu.house.gov,95.88
76,https://api.propublica.org/congress/v1/members/C001084.json,1,cicilline.house.gov,,CongressmanDavidCicilline,186949061341027,David,/m/04t97v,C001084,,Cicilline,,0,0.00,2018,D,http://cicilline.house.gov/rss.xml,8,RI,0,99,RepCicilline,http://cicilline.house.gov,95.96
77,https://api.propublica.org/congress/v1/members/C001087.json,1,crawford.house.gov,,RepRickCrawford,143344975723788,Rick,/m/0czb3pp,C001087,,Crawford,,1,1.01,2018,R,http://crawford.house.gov/news/rss.aspx,8,AR,0,99,RepRickCrawford,http://crawford.house.gov,97.96
78,https://api.propublica.org/congress/v1/members/C001090.json,17,cartwright.house.gov,,CongressmanMattCartwright,248507065275406,Matt,/m/0j_6b9d,C001090,,Cartwright,,1,1.01,2018,D,http://cartwright.house.gov/rss.xml,6,PA,0,99,RepCartwright,http://cartwright.house.gov,94.90
79,https://api.propublica.org/congress/v1/members/C001091.json,20,castro.house.gov,,326420614138023,326420614138023,Joaquín,/m/0bmclg,C001091,,Castro,,0,0.00,2018,D,https://castro.house.gov/rss.xml,6,TX,0,99,JoaquinCastrotx,https://castro.house.gov,94.95
80,https://api.propublica.org/congress/v1/members/C001092.json,27,chriscollins.house.gov,,RepChrisCollins,467047586692268,Chris,/m/03cv81x,C001092,,Collins,,17,17.17,2018,R,https://chriscollins.house.gov/rss.xml,6,NY,0,99,RepChrisCollins,https://chriscollins.house.gov,97.56
81,https://api.propublica.org/congress/v1/members/C001093.json,9,dougcollins.house.gov,,RepresentativeDougCollins,505646972800006,Doug,/m/04qywk,C001093,,Collins,,0,0.00,2018,R,https://dougcollins.house.gov/rss/press-releases.xml,6,GA,0,99,RepDougCollins,https://dougcollins.house.gov,96.97
82,https://api.propublica.org/congress/v1/members/C001094.json,8,cook.house.gov,,RepPaulCook,464458413604093,Paul,/m/0djsxj,C001094,,Cook,,0,0.00,2018,R,http://cook.house.gov/rss.xml,6,CA,0,99,RepPaulCook,http://cook.house.gov,97.98
83,https://api.propublica.org/congress/v1/members/C001096.json,1,cramer.house.gov,,CongressmanKevinCramer,498751820147706,Kevin,/m/02rhrnw,C001096,,Cramer,,2,2.02,2018,R,http://cramer.house.gov/rss.xml,6,ND,0,99,RepKevinCramer,http://cramer.house.gov,97.94
84,https://api.propublica.org/congress/v1/members/C001097.json,29,cardenas.house.gov,,repcardenas,485493954794945,Tony,/m/0cgzsw,C001097,,Cardenas,,1,1.01,2018,D,https://cardenas.house.gov/rss.xml,6,CA,0,99,RepCardenas,https://cardenas.house.gov,94.90
85,https://api.propublica.org/congress/v1/members/C001101.json,5,katherineclark.house.gov,,CongresswomanClark,1408040802774787,Katherine,/m/0fpjc8b,C001101,,Clark,,13,13.13,2018,D,,6,MA,0,99,RepKClark,https://katherineclark.house.gov,94.19
86,https://api.propublica.org/congress/v1/members/C001103.json,1,buddycarter.house.gov,,congressmanbuddycarter,,Buddy,/m/0w32xj9,C001103,,Carter,,5,5.05,2018,R,,4,GA,0,99,RepBuddyCarter,http://buddycarter.house.gov,96.81
87,https://api.propublica.org/congress/v1/members/C001105.json,10,,,RepBarbaraComstock,,Barbara,/m/02890yr,C001105,,Comstock,,1,1.01,2018,R,https://comstock.house.gov/rss.xml,4,VA,0,99,RepComstock,https://comstock.house.gov,97.96
88,https://api.propublica.org/congress/v1/members/C001106.json,6,,,CongressmanRyanCostello,,Ryan,/m/0127dxsz,C001106,,Costello,,0,0.00,2018,R,https://costello.house.gov/rss.xml,4,PA,0,99,RepRyanCostello,https://costello.house.gov,95.96
89,https://api.propublica.org/congress/v1/members/C001107.json,26,curbelo.house.gov,,repcurbelo,,Carlos,/m/0127nzmk,C001107,,Curbelo,,3,3.03,2018,R,,4,FL,0,99,RepCurbelo,http://curbelo.house.gov,94.79
90,https://api.propublica.org/congress/v1/members/C001108.json,1,comer.house.gov,,congressmancomer,,James,/m/0j65cf0,C001108,,Comer,,0,0.00,2018,R,,4,KY,0,99,,https://comer.house.gov,97.98
91,https://api.propublica.org/congress/v1/members/C001109.json,1,cheney.house.gov,,replizcheney,,Liz,/m/04slt0,C001109,,Cheney,,0,0.00,2018,R,https://cheney.house.gov/rss.xml,2,WY,0,99,RepLizCheney,https://cheney.house.gov,97.98
92,https://api.propublica.org/congress/v1/members/C001110.json,46,correa.house.gov,,,,J.,,C001110,,Correa,Luis,2,2.02,2018,D,,2,CA,0,99,,https://correa.house.gov,92.78
93,https://api.propublica.org/congress/v1/members/C001111.json,13,crist.house.gov,,RepCharlieCrist,,Charlie,/m/04jyvv,C001111,,Crist,,2,2.02,2018,D,,2,FL,0,99,repcharliecrist,https://crist.house.gov,93.81
94,https://api.propublica.org/congress/v1/members/C001112.json,24,carbajal.house.gov,,repsaludcarbajal,,Salud,/g/11cmh_7rjt,C001112,,Carbajal,,0,0.00,2018,D,https://carbajal.house.gov/rss.xml,2,CA,0,99,RepCarbajal,https://carbajal.house.gov,95.96
95,https://api.propublica.org/congress/v1/members/D000096.json,7,www.davis.house.gov,,280757931935749,280757931935749,Danny,/m/0256k7,D000096,,Davis,K.,9,9.09,2018,D,https://davis.house.gov/rss/press-releases.xml,22,IL,0,99,RepDannyDavis,https://davis.house.gov,96.67
96,https://api.propublica.org/congress/v1/members/D000191.json,4,www.defazio.house.gov,,RepPeterDeFazio,94324364811,Peter,/m/033ttx,D000191,,DeFazio,A.,2,2.02,2018,D,http://defazio.house.gov/rss.xml,32,OR,0,99,RepPeterDeFazio,http://defazio.house.gov,94.85
97,https://api.propublica.org/congress/v1/members/D000197.json,1,degette.house.gov,,DianaDeGette,110757973488,Diana,/m/024z95,D000197,,DeGette,,1,1.01,2018,D,http://degette.house.gov/rss.xml,22,CO,0,99,RepDianaDeGette,http://degette.house.gov,95.92
98,https://api.propublica.org/congress/v1/members/D000216.json,3,delauro.house.gov,,CongresswomanRosaDeLauro,181302611907634,Rosa,/m/024zn0,D000216,,DeLauro,,1,1.01,2018,D,,28,CT,0,99,RosaDeLauro,https://delauro.house.gov,94.90
99,https://api.propublica.org/congress/v1/members/D000399.json,35,doggett.house.gov,,lloyddoggett,154050553704,Lloyd,/m/03flzn,D000399,,Doggett,,0,0.00,2018,D,,24,TX,0,99,RepLloydDoggett,https://doggett.house.gov,93.94
100,https://api.propublica.org/congress/v1/members/D000482.json,14,doyle.house.gov,,usrepmikedoyle,79663724861,Mike,/m/03tqjg,D000482,,Doyle,,0,0.00,2018,D,http://doyle.house.gov/rss.xml,24,PA,0,99,USRepMikeDoyle,http://doyle.house.gov,95.96
101,https://api.propublica.org/congress/v1/members/D000533.json,2,duncan.house.gov,,CongressmanDuncan,102385999834718,John,/m/0450rl,D000533,,Duncan Jr.,J.,1,1.01,2018,R,http://duncan.house.gov/rss.xml,32,TN,0,99,RepJohnDuncanJr,http://duncan.house.gov,93.88
102,https://api.propublica.org/congress/v1/members/D000598.json,53,house.gov/susandavis,,RepSusanDavis,103767526332478,Susan,/m/024xs5,D000598,,Davis,A.,1,1.01,2018,D,https://susandavis.house.gov/rss.xml,18,CA,0,99,RepSusanDavis,https://susandavis.house.gov,96.94
103,https://api.propublica.org/congress/v1/members/D000600.json,25,mariodiazbalart.house.gov,,mdiazbalart,119538428117878,Mario,/m/02536z,D000600,,Diaz-Balart,,1,1.01,2018,R,http://mariodiazbalart.house.gov/rss.xml,16,FL,0,99,MarioDB,http://mariodiazbalart.house.gov,97.96
104,https://api.propublica.org/congress/v1/members/D000604.json,15,dent.house.gov,,CongressmanDent,69862092533,Charlie,/m/04fcm3,D000604,,Dent,,0,0.00,2018,R,http://dent.house.gov/?a=RSS.Feed,14,PA,0,99,RepCharlieDent,https://dent.house.gov,93.94
